# time(ps) MSD_C MSD_Si
1153 37734.082684638153296 36967.491811905987561
1153.5 37774.961500007142604 37012.964105456339894
1154 37691.868633263969969 36938.882235495671921
1154.5 37759.505489164555911 37011.269739804905839
1155 37727.051104198930261 36984.141723497064959
1155.5 37796.965750290772121 37055.611547981796321
1156 37827.607220946767484 37097.225199598862673
1156.5 37862.581823923137563 37125.692012947023613
1157 37778.486033159817453 37056.481803580114502
1157.5 37842.505501929845195 37131.671615938925243
1158 37841.222424544161186 37146.997411010161159
1158.5 37852.602416235757119 37167.473267418223259
1159 37900.802309132777737 37218.724893703052658
1159.5 37930.878428711846936 37255.858658268734871
1160 37863.57953984089545 37206.192468103581632
1160.5 37849.942043933915556 37201.075651319937606
1161 37880.880950625512924 37227.801871632094844
1161.5 37907.540719074728258 37254.67323020571348
1162 37894.001457520484109 37251.954814433360298
1162.5 37892.527051405915699 37249.811384505075694
1163 37875.211172472525504 37241.756614642225031
1163.5 37884.548138915240997 37260.942587427671242
1164 37927.8626004085163 37305.257999150067917
1164.5 37932.315967568370979 37313.976529146457324
1165 37999.492057613570068 37387.470457847593934
1165.5 37964.353512110668817 37352.050388893359923
1166 37952.58297397786373 37346.647696121930494
1166.5 37997.239988818444544 37397.074666447260824
1167 37940.885446406951814 37350.468115380921517
1167.5 37976.501261689947569 37391.343736104528944
1168 38009.683874526861473 37421.48347437693883
1168.5 38065.423398299040855 37482.207502388097055
1169 38060.590845665763482 37488.025334099205793
1169.5 38085.953159090742702 37517.619834939425346
1170 38106.360332790311077 37543.773527964294772
1170.5 38092.944667776813731 37536.116577093031083
1171 38155.921098142949631 37617.564021945298009
1171.5 38097.840681865847728 37569.171942645451054
1172 38137.542952717616572 37611.511523333880177
1172.5 38089.130031804372265 37573.499489692105271
1173 38085.025739477525349 37582.776129641330044
1173.5 38051.255102344948682 37563.302610843886214
1174 38071.500277052960882 37591.729351891597616
1174.5 37991.381550421610882 37519.352138965135964
1175 37984.793520896288101 37523.891810225206427
1175.5 37931.435525062654051 37477.017718447874358
1176 37948.525359438011947 37497.451081646016974
1176.5 37951.870727718487615 37513.147795218559622
1177 37909.3836282258344 37476.090774912911002
1177.5 37965.750368629844161 37537.940004441894416
1178 37874.997875206834578 37454.304086087853648
1178.5 37875.733835929917404 37469.367768869829888
1179 37899.183321878052084 37506.007848500310502
1179.5 37843.702816158096539 37464.957659492138191
1180 37864.56237809000595 37493.534478093301004
1180.5 37810.934314224978152 37443.918890586857742
1181 37872.919855506173917 37513.198531242967874
1181.5 37950.006307912946795 37595.721971091086743
1182 37915.441473755097832 37580.156125497444009
1182.5 37915.056735733196547 37585.65725773502345
1183 37952.481865162531903 37627.686610708129592
1183.5 37951.928562062239507 37632.165723166093812
1184 38005.999416397011373 37680.454268672983744
1184.5 37999.046148471526976 37677.338005774414341
1185 38051.098996430548141 37748.522500502571347
1185.5 38076.501895102897834 37780.803802137932507
1186 38067.290423357568216 37780.023648452821362
1186.5 38032.255207915222854 37757.623891406095936
1187 38054.152162908605533 37776.611786579429463
1187.5 38100.775831390506937 37822.075160460241023
1188 38121.729559531297127 37853.779991151692229
1188.5 38116.912239135053824 37852.285611322804471
1189 38179.054563626967138 37914.227447708239197
1189.5 38121.527430718124378 37868.721860639394436
1190 38097.39282082025602 37858.027391529103625
1190.5 38119.458459574663721 37877.796874140243744
1191 38159.157050632376922 37914.586005770237534
1191.5 38187.700811888891621 37946.939218699080811
1192 38174.258427147629845 37941.323741483174672
1192.5 38105.032801695604576 37885.324433070993109
1193 38175.490198715604492 37966.937381876028667
1193.5 38152.35359842570324 37950.309045328416687
1194 38170.727875265794864 37977.296269899219624
1194.5 38136.802690681237436 37950.502520167006878
1195 38167.567729446091107 37984.836266555379552
1195.5 38197.343938040867215 38013.019531806006853
1196 38177.615999697380175 38000.173264887795085
1196.5 38247.035848478131811 38075.031331671765656
1197 38253.176908248693508 38091.072110752902518
1197.5 38225.215221709091566 38062.798288645877619
1198 38218.720477862363623 38061.175455061376852
1198.5 38215.026213674325845 38070.215220320293156
1199 38186.011286371765891 38046.713344212235825
1199.5 38194.628831395115412 38058.769231168254919
1200 38181.828769413215923 38054.933269886343624
1200.5 38161.989897471859877 38051.759917984898493
1201 38124.506157624884509 38023.120114371820819
1201.5 38057.490762094435922 37961.639454086580372
1202 38125.318505554030708 38034.394899507962691
1202.5 38071.605193387411418 37980.834042070026044
1203 38107.002494661232049 38029.668678610913048
1203.5 38100.344648042104382 38026.839043254309217
1204 38131.833749823315884 38066.220206348356442
1204.5 38153.955000975445728 38091.490073233813746
1205 38111.778566714368935 38057.997434292468824
1205.5 38187.383969554306532 38138.328821818038705
1206 38176.439870997201069 38134.966399533128424
1206.5 38185.104871583891509 38146.711337557142542
1207 38219.040718544674746 38188.532231143435638
1207.5 38274.039057847898221 38245.579873313145072
1208 38284.858616939658532 38268.530284769047284
1208.5 38332.070563351117016 38316.088087377262127
1209 38311.537530965186306 38295.065516903407115
1209.5 38326.192741269420367 38323.218307510534942
1210 38306.998425844976737 38316.122770598260104
1210.5 38323.271266701973218 38334.174199581728317
1211 38326.331078465984319 38340.062067482795101
1211.5 38303.89045853423886 38321.258990811700642
1212 38328.833665324476897 38354.482668840115366
1212.5 38311.3084850012674 38347.413064853739343
1213 38283.475077110822895 38332.164298600437178
1213.5 38234.247936458923505 38292.531432735144335
1214 38291.909051865906804 38359.197546423383756
1214.5 38256.324829314311501 38320.500771739418269
1215 38210.911557188795996 38286.239935120865994
1215.5 38167.796797502342088 38251.092683106391632
1216 38204.140294088363589 38290.194970017124433
1216.5 38170.36411315715668 38265.011337978066877
1217 38226.792816190922167 38324.272713791229762
1217.5 38236.635900016328378 38341.218111530957685
1218 38189.093768154292775 38301.774201460888435
1218.5 38200.336248179562972 38315.53615657237242
1219 38262.725012717935897 38376.505658926304022
1219.5 38238.966932753603032 38352.62315648177173
1220 38268.823366887379962 38389.443054435316299
1220.5 38299.197475017623219 38423.773086043911462
1221 38287.889184508123435 38422.774949017773906
1221.5 38373.496392153399938 38506.703461867335136
1222 38276.148685185507929 38413.047689534716483
1222.5 38307.760354700207245 38444.290349934773985
1223 38319.433416887681233 38459.777372643664421
1223.5 38328.677402266119316 38462.10864912699617
1224 38308.298416469726362 38449.722981124803482
1224.5 38277.472185241618718 38427.83812471969577
1225 38284.461289088249032 38452.9837706791659
1225.5 38261.955459485041501 38440.227558606027742
1226 38208.788658872414089 38393.092399823130108
1226.5 38259.070682279889297 38456.50328649282892
1227 38266.383579084038502 38464.811231882507855
1227.5 38304.776932632463286 38505.033008699501806
1228 38324.102023589868622 38526.435939918505028
1228.5 38392.810182531626197 38593.317529158186517
1229 38394.941633030815865 38603.123034297117556
1229.5 38496.437870484900486 38704.483854775062355
1230 38442.657070604051114 38656.039407879507053
1230.5 38426.449572307275957 38646.53218389354879
1231 38433.888500039909559 38665.063524598313961
1231.5 38436.348410629761929 38669.813126397661108
1232 38485.324573292018613 38723.84766845258855
1232.5 38459.096927624836098 38699.595649663315271
1233 38492.542491480977333 38738.491286857381056
1233.5 38428.637613475708349 38677.48383427526278
1234 38399.300625576550374 38658.952700538851786
1234.5 38436.305755410896381 38700.159900205406302
1235 38394.42565614340856 38669.443659138429211
1235.5 38384.191675110800134 38652.372148876609572
1236 38392.648000181732641 38676.755731145982281
1236.5 38364.040215210166934 38656.824397820695594
1237 38405.599978667174582 38703.106600237595558
1237.5 38400.695954087634163 38702.230565050937003
1238 38416.358833193749888 38733.236544943305489
1238.5 38387.974087330003385 38706.430237731648958
1239 38431.285606324629043 38752.238159347536566
1239.5 38420.775752710920642 38744.951825694508443
1240 38477.612711462148582 38806.904381846274191
1240.5 38469.298324367766327 38803.302508096516249
1241 38464.782571950730926 38811.613754086160043
1241.5 38456.791883631711244 38816.20891270825814
1242 38503.72120513900154 38864.601624898532464
1242.5 38528.254000474014902 38896.992657573791803
1243 38536.3344665238983 38906.204554536736396
1243.5 38565.853939355518378 38928.27190649008844
1244 38609.509806560366997 38977.868648743780795
1244.5 38606.609159101608384 38984.187978888323414
1245 38557.310893659952853 38942.811288266362681
1245.5 38561.706962703086901 38957.031558898052026
1246 38476.960003799198603 38868.140679131531215
1246.5 38518.864806782388769 38925.358099329110701
1247 38492.802400270782528 38913.270532784321404
1247.5 38477.17940019138041 38893.814871709262661
1248 38521.450428012227349 38945.013198090666265
1248.5 38503.729906654079969 38935.389925729708921
1249 38477.543011202476919 38917.194674308389949
1249.5 38473.081262126695947 38923.853899683526834
1250 38467.102265774730768 38920.942022714778432
1250.5 38520.34436789357278 38984.158949994576687
1251 38562.270085650408873 39037.79597322329937
1251.5 38525.990399839582096 39005.415478399918356
1252 38492.163408930508012 38979.423724659412983
1252.5 38593.167513663174759 39081.824925559376425
1253 38583.089901026047301 39079.778995380125707
1253.5 38537.849791856198863 39047.021923306165263
1254 38518.049679440053296 39030.830668551774579
1254.5 38593.620487938431324 39111.274928660073783
1255 38500.087610979324381 39042.055713557077979
1255.5 38508.104339274694212 39060.956507299633813
1256 38550.851335181294417 39113.631330760319543
1256.5 38559.109087534379796 39127.16413137348718
1257 38495.627974795359478 39076.32948371553357
1257.5 38520.328930010386102 39111.311836026507081
1258 38546.194278845541703 39159.37743449791742
1258.5 38540.350761768459051 39163.775256104796426
1259 38557.16839511107537 39182.279099443680025
1259.5 38508.36158850981883 39142.484258960066654
1260 38576.215748445749341 39208.336994642340869
1260.5 38599.780383276665816 39238.482503033934336
1261 38620.720121176469547 39262.074671944072179
1261.5 38641.964533031692554 39281.595022299610719
1262 38635.646741782729805 39282.229349101267871
1262.5 38629.439103483477084 39283.868353553771158
1263 38560.611189768867916 39227.83168776454113
1263.5 38682.020672091544839 39347.625267615432676
1264 38662.002339266844501 39334.296187765474315
1264.5 38695.293140735615452 39375.65957395566511
1265 38641.607487919747655 39326.9323997730462
1265.5 38607.846310172462836 39303.696289295236056
1266 38583.558146709794528 39287.64812873716437
1266.5 38582.073279439893668 39296.38702641454438
1267 38601.649874682552763 39328.473259642581979
1267.5 38606.083735312102363 39349.543746707022365
1268 38602.559379406033258 39351.423531189706409
1268.5 38583.013265711757413 39340.880347058453481
1269 38568.834787020539807 39334.015768512042996
1269.5 38551.604809858850786 39321.320248933239782
1270 38548.919753215835954 39318.48358866928902
1270.5 38546.371917581753223 39323.820885293243919
1271 38577.87085362047219 39359.710676867172879
1271.5 38622.651020594399597 39407.219260345773364
1272 38580.860154064263043 39371.785446660192974
1272.5 38584.613200682819297 39380.663547437121451
1273 38626.552715671139595 39429.753606697544456
1273.5 38651.24437561063678 39455.669834492131486
1274 38622.990738751381286 39428.946762099891203
1274.5 38661.198781469895039 39479.826751595042879
1275 38685.914281493605813 39510.279902684596891
1275.5 38680.128612695087213 39510.566909196655615
1276 38651.253617511349148 39489.943277951271739
1276.5 38639.238140420566197 39491.687144991577952
1277 38668.714045959321084 39529.004977920551028
1277.5 38676.23605119180138 39542.679269636762911
1278 38735.048330421457649 39592.895580407013767
1278.5 38799.566159520458314 39654.987106636559474
1279 38734.896655534721503 39589.498910463596985
1279.5 38661.41909804718307 39533.65133351284021
1280 38684.000993261273834 39563.648066810703313
1280.5 38616.854334953110083 39507.73123885372479
1281 38622.976007131459482 39521.663652847033518
1281.5 38596.435990513375145 39498.974482660494687
1282 38626.145784391665075 39532.795922360863187
1282.5 38630.90221895686409 39539.130450723932881
1283 38701.275327432784252 39611.570277827668178
1283.5 38705.004210963648802 39627.38314284326043
1284 38711.87520181502623 39645.429672629848938
1284.5 38714.300006211014988 39656.91639841550932
1285 38748.566039329089108 39691.715979303960921
1285.5 38766.468365201653796 39715.989701102495019
1286 38746.975265314475109 39701.971479834828642
1286.5 38799.75540426986845 39758.325800378239364
1287 38787.511102111355285 39749.913249318895396
1287.5 38777.439368045932497 39744.006787270205677
1288 38793.832847191901237 39769.204354038207384
1288.5 38808.132388200232526 39795.207665886016912
1289 38808.613825633605302 39803.124833000205399
1289.5 38816.861524547690351 39809.834551426232792
1290 38866.597384349195636 39862.233007468486903
1290.5 38912.814953209199302 39913.817329795769183
1291 38946.978189839712286 39953.208618243872479
1291.5 38958.911858775958535 39965.618677809507062
1292 39037.321907277422724 40046.832984487475187
1292.5 39046.206430373458716 40058.322144139638112
1293 39059.30851683459332 40071.887063485737599
1293.5 39114.390197406435618 40140.347880699016969
1294 39049.274280379293486 40079.163755086607125
1294.5 39024.66471745918534 40061.574900860810885
1295 39017.050024800024403 40055.961260447198583
1295.5 39067.284808036631148 40118.092205510511121
1296 39114.769763995616813 40167.796059707718086
1296.5 39151.723504959642014 40215.250748356607801
1297 39140.19404098301311 40207.531501817386015
1297.5 39139.52385741337639 40211.002859341431758
1298 39108.333172956234193 40188.185398997178709
1298.5 39124.812596196803497 40210.848881754704053
1299 39156.894750372732233 40250.870173111892655
1299.5 39092.876174244032882 40204.611745616275584
1300 39126.308144099741185 40241.573355642969545
1300.5 39093.469653322041268 40223.357789902642253
1301 39070.287866037331696 40204.748638440913055
1301.5 39111.858730695428676 40244.245937640574994
1302 39051.923504864294955 40189.561483685036364
1302.5 39114.978401468688389 40256.500568355928408
1303 39190.372808696505672 40339.819459159451071
1303.5 39104.385792462802783 40256.844620546056831
1304 39170.556599786177685 40334.637924919152283
1304.5 39211.996968009108969 40379.729437528454582
1305 39236.925000620634819 40407.352575227603666
1305.5 39273.573441616150376 40448.572914602009405
1306 39245.746456900829799 40425.5906190732494
1306.5 39255.460521688160952 40440.291237651079427
1307 39343.744692471780581 40535.856463404350507
1307.5 39349.386196101913811 40544.764451832590566
1308 39374.981319531922054 40576.569361273897812
1308.5 39311.522336424524838 40529.795219581639685
1309 39261.767365250627336 40488.599869908415712
1309.5 39283.009609963301045 40519.356357486867637
1310 39245.284282267202798 40486.789457898375986
1310.5 39223.331178442633245 40472.726370444863278
1311 39237.908380395972927 40498.669942772576178
1311.5 39208.807145081897033 40478.878256739524659
1312 39190.050938397005666 40462.214988492683915
1312.5 39164.198187740374124 40443.766133768265718
1313 39193.780906732885342 40482.644966619373008
1313.5 39157.984479975166323 40459.198664662791998
1314 39121.973215423502552 40429.592407385607657
1314.5 39081.252206876815762 40393.020022026757943
1315 39119.969995928891876 40436.90561277019151
1315.5 39127.433040432442795 40445.240699795678665
1316 39124.777254949978669 40434.89994062155165
1316.5 39139.283277793576417 40454.197205330274301
1317 39144.628452863551502 40460.12730931101396
1317.5 39189.643517654410971 40501.48596748138516
1318 39140.406482125057664 40460.774175470600312
1318.5 39182.995754353301891 40508.244382177654188
1319 39211.900214103305188 40549.001595933368662
1319.5 39252.972185758932028 40598.115121267830546
1320 39286.367825299901597 40632.476578566587705
1320.5 39283.079386712706764 40630.949010088057548
1321 39275.687894138267438 40626.286120311771811
1321.5 39295.849293361396121 40653.820775978623715
1322 39242.059130164489034 40619.539055683271727
1322.5 39229.829378049209481 40603.878935181157431
1323 39216.574881152169837 40601.882731006429822
1323.5 39183.518253127673233 40571.863141101908695
1324 39190.234443524437665 40585.344702122143644
1324.5 39155.668890468099562 40555.552416982434806
1325 39133.563489404645225 40552.476628757649451
1325.5 39167.167400816069858 40593.912537278956734
1326 39163.727723209078249 40590.666099109235802
1326.5 39167.690710008908354 40601.781473627932428
1327 39142.192435915254464 40581.940812672713946
1327.5 39171.426936128278612 40613.057865172544552
1328 39179.170085778619978 40627.904478811884474
1328.5 39182.417048148905451 40633.439851538838411
1329 39235.438185346487444 40688.261589798428759
1329.5 39205.756423878781789 40674.723905254199053
1330 39201.050701781750831 40678.462220773631998
1330.5 39215.619803608700749 40706.676629953049996
1331 39224.457598853827221 40729.148606129732798
1331.5 39270.655642446203274 40779.936806518111553
1332 39220.599276542074222 40739.168736057581555
1332.5 39247.521829256103956 40770.667328153402195
1333 39240.483916149387369 40769.890547484443232
1333.5 39318.045201433626062 40853.770254923743778
1334 39334.119817670005432 40879.078729492881394
1334.5 39387.610190194522147 40929.463781220169039
1335 39458.812475299127982 40996.440963287706836
1335.5 39446.180346181783534 40973.977202828151349
1336 39460.745452966402809 40996.921387283982767
1336.5 39540.873379358330567 41083.584307682816871
1337 39517.758139220233716 41066.012261629803106
1337.5 39540.289945365853782 41094.439463474605873
1338 39492.774775712779956 41055.352222457775497
1338.5 39424.799402374548663 40991.910852350971254
1339 39497.297930328357324 41074.607427558519703
1339.5 39521.028955911635421 41098.625114146823762
1340 39472.529410009185085 41052.941903978287883
1340.5 39518.408040924558009 41103.634073442794033
1341 39499.851694383207359 41084.459041153910221
1341.5 39501.435995401254331 41076.989049818163039
1342 39482.637734104013362 41064.580102834901481
1342.5 39494.584056482548476 41074.374442018801346
1343 39571.838972111778276 41152.984018702059984
1343.5 39607.76776300893107 41189.408677385596093
1344 39636.669098188438511 41237.405944168967835
1344.5 39571.157209240016527 41178.075125994138943
1345 39592.208526030837675 41211.69262375406106
1345.5 39577.378809656147496 41204.442019451300439
1346 39561.701353812837624 41184.506637870690611
1346.5 39510.266520972450962 41134.401080722876941
1347 39556.530227759947593 41182.697433448229276
1347.5 39585.042422702354088 41217.543358819595596
1348 39609.216802973984159 41240.658655744002317
1348.5 39584.696750122020603 41223.578374312695814
1349 39639.680386114756402 41287.277676892415911
1349.5 39676.984612469059357 41335.170319810262299
1350 39680.514302066119853 41345.115262592458748
1350.5 39624.153194412945595 41294.926684107391338
1351 39620.241145665117074 41299.027635969090625
1351.5 39679.826348987895472 41361.681490916613257
1352 39603.460219650092768 41299.606642030405055
1352.5 39589.273987257445697 41286.66709210616682
1353 39649.315098073777335 41351.986468869632517
1353.5 39692.465331656640046 41408.292704106097517
1354 39662.412744186251075 41384.141961728710157
1354.5 39590.657467173521582 41317.347265194504871
1355 39584.154538731505454 41324.811477281502448
1355.5 39627.029957594037114 41377.408643602204393
1356 39627.004256582222297 41392.308771228192199
1356.5 39608.553198368455924 41380.655993378233688
1357 39582.48583212102676 41355.787952227547066
1357.5 39659.233106510830112 41433.994847822730662
1358 39635.505279474724375 41410.124860774842091
1358.5 39639.973734574305126 41421.70420566656685
1359 39673.985350504830421 41453.098810364797828
1359.5 39646.349819665629184 41436.093658686710114
1360 39609.201600757100096 41413.937159145105397
1360.5 39601.791316535556689 41419.443034941534279
1361 39547.308763264707522 41380.858425733378681
1361.5 39612.118960505213181 41451.663651454691717
1362 39604.297569757516612 41447.342494352022186
1362.5 39598.949342003237689 41444.661557383456966
1363 39560.103019909183786 41416.08966664604668
1363.5 39666.048484679980902 41530.412178575417784
1364 39711.661391694069607 41573.430163452860143
1364.5 39756.229851706717454 41617.297866192551737
1365 39758.399975032472867 41622.990914910791616
1365.5 39711.459765555817285 41583.298906941592577
1366 39763.26526560021739 41640.457224760008103
1366.5 39795.184793049280415 41686.148333905395702
1367 39735.836827199447725 41622.957803791709011
1367.5 39863.598453456106654 41770.633813754589937
1368 39802.793618540286843 41715.362177280549076
1368.5 39864.982755212862685 41782.311844894640672
1369 39915.403739031513396 41836.805744726094417
1369.5 39899.061386459958158 41826.459197744559788
1370 39940.924684513563989 41877.463205644984555
1370.5 39892.036124289676081 41844.602681533011491
1371 39915.922557397374476 41872.870440595521359
1371.5 39979.337474655629194 41940.492779791704379
1372 39959.87103498767101 41927.705819630420592
1372.5 39967.952066258570994 41937.154094931429427
1373 39969.939911654902971 41953.97119846658461
1373.5 39927.14506107676425 41922.991438643970469
1374 40003.418080438561446 42007.559412254246126
1374.5 39972.219700611371081 41976.115958761663933
1375 40051.690131839633978 42065.1634452023427
1375.5 40140.024018127645832 42158.686188747808046
1376 40122.500165116798598 42153.086577631533146
1376.5 40142.395221155667969 42178.645258267533791
1377 40232.091228714409226 42280.694111740733206
1377.5 40275.707459755896707 42338.045828306887415
1378 40278.727185023621132 42340.983848415482498
1378.5 40308.527426579232269 42378.474064359499607
1379 40274.153656912931183 42349.445103798017954
1379.5 40278.236050489147601 42361.074595000645786
1380 40250.25860761156946 42339.543889515305636
1380.5 40292.174806132024969 42398.772593377994781
1381 40356.960037217853824 42469.064176261752436
1381.5 40383.162927523015242 42496.737898027597112
1382 40371.735229503385199 42490.61623546697956
1382.5 40448.90497411438264 42564.649000506855373
1383 40468.929585201563896 42586.344614221663505
1383.5 40438.769877907077898 42556.246520000029705
1384 40474.548186687701673 42595.773681113088969
1384.5 40481.040476435337041 42606.07563114608638
1385 40522.172715691209305 42660.008115554119286
1385.5 40435.292032098812342 42585.824419938697247
1386 40424.146598664934572 42586.116614213227876
1386.5 40397.093499773101939 42557.719294316259038
1387 40411.705071224372659 42582.388948413310573
1387.5 40409.758526427140168 42590.054497693941812
1388 40456.015137968643103 42642.439572007744573
1388.5 40409.25805274220329 42605.637960989879502
1389 40442.596426355368749 42654.835124939505477
1389.5 40423.921240534749813 42641.605671663754038
1390 40405.85240916130715 42636.054331976280082
1390.5 40324.190918019099627 42562.09119102954719
1391 40388.622759007026616 42641.345566108386265
1391.5 40320.471644518060202 42595.190973179720459
1392 40327.073143684981915 42605.739021704022889
1392.5 40289.844633149004949 42575.36168135322805
1393 40265.006836879831098 42559.254122861879296
1393.5 40204.201194353954634 42512.28963488714362
1394 40215.325940427726891 42538.082446290667576
1394.5 40152.785297846232424 42483.880883817189897
1395 40179.090299085532024 42517.842738085309975
1395.5 40126.445620946687995 42466.956420475631603
1396 40184.334923594535212 42533.035687559255166
1396.5 40100.725367975537665 42451.58027397620026
1397 40141.749512221584155 42501.048179633420659
1397.5 40081.756460573291406 42453.374738287217042
1398 40040.40054726452945 42425.121322663282626
1398.5 40121.207106453883171 42513.182360104947293
1399 40078.167053004232002 42473.397479443512566
1399.5 40087.536728843449964 42493.73017660179903
1400 40082.237586001327145 42486.676056910793704
1400.5 40101.254833337654418 42519.162573573143163
1401 40101.493753797018144 42525.802649863864644
1401.5 40057.270377266009746 42500.271263593007461
1402 40014.739476827766339 42476.011855277938594
1402.5 40016.62129118044686 42480.534975627611857
1403 40059.834279747126857 42533.495671110213152
1403.5 39992.147912870546861 42475.220145088693243
1404 40062.263590372349427 42558.348863954437547
1404.5 40015.241927625684184 42517.979692287684884
1405 40055.531024892916321 42571.620382742970833
1405.5 40060.297843582222413 42581.734471397809102
1406 40007.260875574727834 42538.371847187685489
1406.5 40030.482394108155859 42568.493371882897918
1407 40030.257534360345744 42578.944739291015139
1407.5 40065.948634364918689 42616.94538116894546
1408 40015.765477184482734 42574.420614552145707
1408.5 40044.655932201196265 42609.910483284991642
1409 40093.320531938581553 42660.510695759643568
1409.5 40100.880671413484379 42668.649436290412268
1410 40141.239165565995791 42712.366072150718537
1410.5 40126.372573690794525 42711.20135356800165
1411 40175.786972212132241 42776.077197417005664
1411.5 40172.446666937925329 42780.447466064848413
1412 40150.432476779024 42774.954484201109153
1412.5 40134.697888057788077 42766.296003329625819
1413 40078.621030905356747 42731.332950213371078
1413.5 40000.786186010023812 42665.124241582510876
1414 40005.153809467010433 42677.771556256331678
1414.5 40034.184428668595501 42718.61134800111904
1415 40032.600144930453098 42731.056284992431756
1415.5 40024.167393533942231 42732.275417971242859
1416 40129.23346764773305 42856.755542289844016
1416.5 40031.730936139218102 42772.798756733551272
1417 40047.044824195902038 42792.203838928318874
1417.5 40025.7989685691864 42784.548991444600688
1418 40050.384932554021361 42810.866084596455039
1418.5 40129.422052878471732 42894.998562999600836
1419 40150.789436639286578 42926.560897230861883
1419.5 40149.065718769932573 42935.862529792648274
1420 40142.088107123912778 42942.470586759241996
1420.5 40091.377490538267011 42907.195498555258382
1421 40156.167451225184777 42986.562738188265939
1421.5 40125.06692448175454 42963.339494168663805
1422 40082.944442714360775 42928.958782721267198
1422.5 40105.686088934373402 42948.44317619325011
1423 40112.765312602721679 42956.708453245410055
1423.5 40091.402039258100558 42940.279437226956361
1424 40143.021104480474605 42999.842922101626755
1424.5 40138.391884752236365 42996.006017445026373
1425 40149.456373303110013 43010.020709587042802
1425.5 40180.619253065509838 43044.513507661678887
1426 40215.898321223437961 43082.243719545520435
1426.5 40167.052455955461483 43042.714853821846191
1427 40120.173740666788945 43009.355653042570339
1427.5 40130.68642689743865 43024.879401065205457
1428 40172.964072196868074 43070.902231874832069
1428.5 40227.583680977215408 43135.413416295348725
1429 40206.44470364422159 43107.629022892942885
1429.5 40230.304089028570161 43136.535264631434984
1430 40198.233798817687784 43113.087083225109382
1430.5 40177.555347418725432 43096.352400619194668
1431 40189.575339556555264 43118.085683126679214
1431.5 40238.237753961300768 43174.857315908746386
1432 40249.393875564266637 43196.660783887564321
1432.5 40188.39387669669668 43147.69215071110375
1433 40243.536136377071671 43201.238090298989846
1433.5 40217.680129249783931 43190.91594513002201
1434 40205.884225889458321 43189.242835291006486
1434.5 40256.333211662968097 43253.676084889288177
1435 40261.102303104569728 43272.469696934196691
1435.5 40211.876292791253945 43226.426939026066975
1436 40219.641994159654132 43238.324024921719683
1436.5 40256.380864910221135 43285.350866022738046
1437 40256.482791175352759 43302.418023575664847
1437.5 40350.703092672643834 43414.641754962191044
1438 40298.871693747132667 43372.885854469284823
1438.5 40338.435800657578511 43421.200285242644895
1439 40338.814356753435277 43416.367480434491881
1439.5 40304.535627012483019 43389.520974167047825
1440 40233.251099340137444 43323.652359964820789
1440.5 40276.820577393344138 43370.235552788835776
1441 40275.674064054757764 43379.908739258957212
1441.5 40254.847863301620237 43372.109321049560094
1442 40309.98743397401995 43433.301516148203518
1442.5 40316.276290434994735 43449.271884918620344
1443 40324.652580100031628 43467.375075969786849
1443.5 40298.466681121499278 43453.607105213166506
1444 40267.379287654875952 43434.317292568761331
1444.5 40324.064616602314345 43504.652322107191139
1445 40287.808423905036761 43477.431198466518254
1445.5 40330.833379881383735 43538.864628059389361
1446 40334.888498030850315 43543.015285995250451
1446.5 40361.236891670203477 43581.96427881220734
1447 40331.261375514164683 43550.06804611710686
1447.5 40333.282250611911877 43554.295342331039137
1448 40369.110302577268158 43598.848792566008342
1448.5 40365.304350896374672 43586.77990030564979
1449 40398.647666425174975 43630.132146540112444
1449.5 40424.170804573230271 43661.136091998421762
1450 40484.147010078115272 43740.007538641555584
1450.5 40484.449724657009938 43757.445704656973248
1451 40500.697031475516269 43784.755776747500931
1451.5 40452.648831503611291 43745.501295347297855
1452 40464.814145400712732 43752.491428964240185
1452.5 40390.740840654616477 43679.530417886526266
1453 40384.187590120578534 43684.336829031475645
1453.5 40353.547335904862848 43658.27268508252746
1454 40322.481406969818636 43647.455680157036113
1454.5 40408.757186488612206 43743.199468331717071
1455 40281.306408077427477 43611.237601827750041
1455.5 40314.400589658340323 43653.695028132613515
1456 40339.774238856247393 43683.654503491692594
1456.5 40338.212658725133224 43691.10222112347401
1457 40306.985000049091468 43683.899619399060612
1457.5 40265.02626808117202 43636.795861866994528
1458 40226.700086982520588 43606.60876256955089
1458.5 40254.544939403123863 43644.333784148162522
1459 40232.270009109874081 43645.063896785090037
1459.5 40272.720820115115202 43692.821914500462299
1460 40254.020024132987601 43675.154192851121479
1460.5 40307.572805595125828 43749.05353988090792
1461 40289.341971224086592 43741.072368968154478
1461.5 40327.6057894188707 43784.904988652022439
1462 40391.810497570557345 43867.10554408144526
1462.5 40393.196553603047505 43860.437001003847399
1463 40387.514596413682739 43852.5459106336275
1463.5 40364.972906610586506 43835.938244229451811
1464 40423.226825352139713 43903.63278851495852
1464.5 40397.620206682360731 43884.981534123697202
1465 40391.279056921477604 43884.801383917838393
1465.5 40426.270716542443552 43927.850416765941191
1466 40396.275270454541896 43912.635066140195704
1466.5 40391.75971767930605 43904.592199534941756
1467 40373.539606816477317 43896.076726288345526
1467.5 40333.294662498112302 43866.876981543864531
1468 40409.646029570285464 43949.918672572697687
1468.5 40518.260500380856683 44071.785131916483806
1469 40461.069981594599085 44025.126671876576438
1469.5 40468.335189006997098 44036.093178284398164
1470 40451.6426277677092 44032.012052573430992
